codigo	divisao	denominacao	ate100	100a200	200a400	acima400	usoate100	uso100a200	uso200a400	usoacima400
82.11-3-00	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Serviços combinados de escritório e apoio administrativo	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.19-9-01	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Fotocópias	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.19-9-99	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.20-2-00	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Atividades de teleatendimento	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.30-0-01	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Serviços de organização de feiras, congressos, exposições e festas	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.91-1-00	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Atividades de cobrança e informações cadastrais	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.99-7-01	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Medição de consumo de energia elétrica, gás e água	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.99-7-02	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Emissão de vales-alimentação, vales-transporte e similares	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.99-7-03	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Serviços de gravação de carimbos, exceto confecção	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.99-7-04	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Leiloeiros independentes	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.99-7-05	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Serviços de levantamento de fundos sob contrato	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.99-7-99	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
82.30-0-02	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Casas de festas e eventos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
82.99-7-06	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Casas lotéricas	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
82.92-0-00	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Envasamento e empacotamento sob contrato	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
82.99-7-07	SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS	Salas de acesso à Internet	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
84.11-6-00	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	Administração pública em geral	Médio	Médio	Médio	Alto	CO	CO	CO	CO
84.12-4-00	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais	Médio	Médio	Médio	Alto	CO	CO	CO	CO
84.13-2-00	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	Regulação das atividades econômicas	Médio	Médio	Médio	Alto	CO	CO	CO	CO
84.21-3-00	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	Relações exteriores	Médio	Médio	Médio	Alto	CO	CO	CO	CO
84.22-1-00	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	Defesa	Médio	Médio	Médio	Alto	CO	CO	CO	CO
84.23-0-00	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	Justiça	Médio	Médio	Médio	Alto	CO	CO	CO	CO
84.24-8-00	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	Segurança e ordem pública	Médio	Médio	Médio	Alto	CO	CO	CO	CO
84.25-6-00	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	Defesa Civil	Médio	Médio	Médio	Alto	CO	CO	CO	CO
84.30-2-00	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	Seguridade social obrigatória	Médio	Médio	Médio	Alto	CO	CO	CO	CO
85.11-2-00	EDUCAÇÃO	Educação infantil - creche	Médio	Médio	Alto	Alto	CS1	CS2	CS2	CS3
85.12-1-00	EDUCAÇÃO	Educação infantil - pré-escola	Médio	Médio	Alto	Alto	CS1	CS2	CS2	CS3
85.13-9-00	EDUCAÇÃO	Ensino fundamental	Médio	Médio	Alto	Alto	CS1	CS2	CS2	CS3
85.20-1-00	EDUCAÇÃO	Ensino médio	Médio	Médio	Alto	Alto	CS1	CS2	CS2	CS3
85.31-7-00	EDUCAÇÃO	Educação superior - graduação	Médio	Médio	Alto	Alto	CS1	CS2	CS2	CS3
85.32-5-00	EDUCAÇÃO	Educação superior - graduação e pós-graduação	Médio	Médio	Alto	Alto	CS1	CS2	CS2	CS3
85.33-3-00	EDUCAÇÃO	Educação superior - pós-graduação e extensão	Médio	Médio	Alto	Alto	CS1	CS2	CS2	CS3
85.41-4-00	EDUCAÇÃO	Educação profissional de nível técnico	Médio	Médio	Alto	Alto	CS1	CS2	CS2	CS3
85.42-2-00	EDUCAÇÃO	Educação profissional de nível tecnológico	Médio	Médio	Alto	Alto	CS1	CS2	CS2	CS3
85.50-3-01	EDUCAÇÃO	Administração de caixas escolares	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
85.50-3-02	EDUCAÇÃO	Atividades de apoio à educação, exceto caixas escolares	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
85.91-1-00	EDUCAÇÃO	Ensino de esportes	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.92-9-01	EDUCAÇÃO	Ensino de dança	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.92-9-02	EDUCAÇÃO	Ensino de artes cênicas, exceto dança	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.92-9-03	EDUCAÇÃO	Ensino de música	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.92-9-99	EDUCAÇÃO	Ensino de arte e cultura não especificado anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.93-7-00	EDUCAÇÃO	Ensino de idiomas	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.99-6-01	EDUCAÇÃO	Formação de condutores	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.99-6-02	EDUCAÇÃO	Cursos de pilotagem	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.99-6-03	EDUCAÇÃO	Treinamento em informática	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.99-6-04	EDUCAÇÃO	Treinamento em desenvolvimento profissional e gerencial	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.99-6-05	EDUCAÇÃO	Cursos preparatórios para concursos	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
85.99-6-99	EDUCAÇÃO	Outras atividades de ensino não especificadas anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.10-1-01	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.10-1-02	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.30-5-01	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.30-5-02	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividade médica ambulatorial com recursos para realização de exames complementares	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.30-5-04	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividade odontológica	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.30-5-06	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de vacinação e imunização humana	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.30-5-07	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de reprodução humana assistida	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.30-5-99	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de atenção ambulatorial não especificadas anteriormente	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-01	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Laboratórios de anatomia patológica e citológica	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-02	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Laboratórios clínicos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-03	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de diálise e nefrologia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-04	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de tomografia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-05	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-06	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de ressonância magnética	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-07	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-08	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-09	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-10	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de quimioterapia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-11	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de radioterapia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-12	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de hemoterapia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-13	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de litotripsia	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-14	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de bancos de células e tecidos humanos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.40-2-99	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
86.21-6-01	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	UTI móvel	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
86.21-6-02	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços móveis de atendimento a urgências, exceto por UTI móvel	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
86.22-4-00	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
86.30-5-03	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividade médica ambulatorial restrita a consultas	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
86.50-0-01	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de enfermagem	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.50-0-02	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de profissionais da nutrição	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.50-0-03	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de psicologia e psicanálise	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.50-0-04	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de fisioterapia	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.50-0-05	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de terapia ocupacional	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.50-0-06	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de fonoaudiologia	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.50-0-07	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de terapia de nutrição enteral e parenteral	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.50-0-99	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de profissionais da área de saúde não especificadas anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.60-7-00	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de apoio à gestão de saúde	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.90-9-01	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de práticas integrativas e complementares em saúde humana	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.90-9-02	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de bancos de leite humano	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.90-9-03	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de acupuntura	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.90-9-04	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Atividades de podologia	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
86.90-9-99	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA	Outras atividades de atenção à saúde humana não especificadas anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
87.11-5-01	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Clínicas e residências geriátricas	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
87.11-5-02	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Instituições de longa permanência para idosos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
87.11-5-05	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Condomínios residenciais para idosos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
87.30-1-01	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Orfanatos	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
87.30-1-02	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Albergues assistenciais	Alto	Alto	Alto	Alto	CS1	CS2	CS2	CS3
87.11-5-03	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
87.11-5-04	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Centros de apoio a pacientes com câncer e com AIDS	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
87.12-3-00	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
87.30-1-99	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
87.20-4-01	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Atividades de centros de assistência psicossocial	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
87.20-4-99	ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES	Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente	Médio	Médio	Médio	Alto	CS1	CS2	CS2	CS3
88.00-6-00	SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO	Serviços de assistência social sem alojamento	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
90.01-9-01	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Produção teatral	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
90.01-9-02	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Produção musical	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
90.01-9-03	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Produção de espetáculos de dança	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
90.01-9-04	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Produção de espetáculos circenses, de marionetes e similares	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
90.01-9-05	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Produção de espetáculos de rodeios, vaquejadas e similares	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
90.01-9-06	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Atividades de sonorização e de iluminação	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
90.01-9-99	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Artes cênicas, espetáculos e atividades complementares não especificados anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
90.02-7-01	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Atividades de artistas plásticos, jornalistas independentes e escritores	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
90.02-7-02	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Restauração de obras de arte	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
90.03-5-00	ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS	Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
91.01-5-00	ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL	Atividades de bibliotecas e arquivos	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
91.02-3-01	ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL	Atividades de museus e de exploração de lugares e prédios históricos e atrações similares	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
91.02-3-02	ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL	Restauração e conservação de lugares e prédios históricos	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
91.03-1-00	ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL	Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
92.00-3-01	ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS	Casas de bingo	Alto	Alto	Alto	Alto	CS1	CS1	CS2	CS3
92.00-3-02	ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS	Exploração de apostas em corridas de cavalos	Alto	Alto	Alto	Alto	CS1	CS1	CS2	CS3
92.00-3-99	ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS	Exploração de jogos de azar e apostas não especificados anteriormente	Alto	Alto	Alto	Alto	CS1	CS1	CS2	CS3
93.11-5-00	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Gestão de instalações de esportes	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
93.13-1-00	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Atividades de condicionamento físico	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
93.19-1-01	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Produção e promoção de eventos esportivos	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
93.19-1-99	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Outras atividades esportivas não especificadas anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
93.29-8-99	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Outras atividades de recreação e lazer não especificadas anteriormente	Baixo	Baixo	Médio	Alto	CS1	CS1	CS2	CS3
93.12-3-00	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Clubes sociais, esportivos e similares	Alto	Alto	Alto	Alto	CS1	CS1	CS2	CS3
93.21-2-00	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Parques de diversão e parques temáticos	Alto	Alto	Alto	Alto	CS1	CS1	CS2	CS3
93.29-8-01	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Discotecas, danceterias, salões de dança e similares	Alto	Alto	Alto	Alto	CS1	CS1	CS2	CS3
93.29-8-02	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Exploração de boliches	Alto	Alto	Alto	Alto	CS1	CS1	CS2	CS3
93.29-8-03	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Exploração de jogos de sinuca, bilhar e similares	Alto	Alto	Alto	Alto	CS1	CS1	CS2	CS3
93.29-8-04	ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER	Exploração de jogos eletrônicos recreativos	Alto	Alto	Alto	Alto	CS1	CS1	CS2	CS3
94.11-1-00	ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS	Atividades de organizações associativas patronais e empresariais	Médio	Médio	Médio	Alto	CO	CO	CO	CO
94.12-0-01	ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS	Atividades de fiscalização profissional	Médio	Médio	Médio	Alto	CO	CO	CO	CO
94.12-0-99	ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS	Outras atividades associativas profissionais	Médio	Médio	Médio	Alto	CO	CO	CO	CO
94.20-1-00	ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS	Atividades de organizações sindicais	Médio	Médio	Médio	Alto	CO	CO	CO	CO
94.30-8-00	ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS	Atividades de associações de defesa de direitos sociais	Médio	Médio	Médio	Alto	CO	CO	CO	CO
94.91-0-00	ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS	Atividades de organizações religiosas ou filosóficas	Médio	Médio	Médio	Alto	CO	CO	CO	CO
94.92-8-00	ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS	Atividades de organizações políticas	Médio	Médio	Médio	Alto	CO	CO	CO	CO
94.93-6-00	ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS	Atividades de organizações associativas ligadas à cultura e à arte	Médio	Médio	Médio	Alto	CO	CO	CO	CO
94.99-5-00	ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS	Atividades associativas não especificadas anteriormente	Médio	Médio	Médio	Alto	CO	CO	CO	CO
95.11-8-00	REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS	Reparação e manutenção de computadores e de equipamentos periféricos	Baixo	Baixo	Médio	Alto	CS1	CS2	CS2	CS3
